user_id,order_id,order_date,order_amount,delivery_time_mins,used_promo,delivery_fee,order_time
U0593,O408151,2023-07-05,34.76,42,0,2.41,Late Night
U0593,O374879,2023-09-01,25.4,17,0,2.12,Morning
U0594,O884256,2023-10-15,23.63,43,0,1.94,Late Night
U0594,O139288,2023-09-22,15.57,29,0,3.56,Evening
U0595,O472559,2024-01-29,9.08,18,0,1.8,Morning
U0595,O992467,2024-03-01,36.88,22,1,4.37,Afternoon
U0595,O622801,2023-09-11,20.98,46,0,2.63,Morning
U0596,O738466,2024-02-02,36.96,28,0,3.17,Evening
U0596,O402079,2024-01-27,20.14,42,0,2.91,Evening
U0596,O529067,2023-10-05,27.88,30,0,2.0,Late Night
U0597,O271277,2024-01-15,45.52,54,0,4.19,Evening
U0598,O622040,2024-02-24,14.82,22,1,0.65,Afternoon
U0598,O731180,2023-11-01,48.77,32,0,1.03,Evening
U0598,O440399,2023-08-04,22.61,21,1,4.61,Late Night
U0598,O146873,2024-02-16,42.07,72,1,4.3,Afternoon
U0598,O774290,2024-02-29,31.74,57,1,4.49,Evening
U0598,O759409,2023-10-09,26.37,26,0,0.39,Afternoon
U0598,O111465,2024-02-15,9.99,40,1,4.27,Evening
U0598,O709668,2023-12-01,33.3,15,0,1.81,Afternoon
U0598,O846256,2023-09-14,18.62,45,0,3.91,Late Night
U0599,O426727,2023-09-20,25.2,18,0,1.96,Morning
U0599,O312694,2023-12-01,25.39,38,1,1.84,Evening
U0600,O836205,2023-06-26,30.21,14,1,1.25,Afternoon
U0601,O474415,2023-08-11,21.59,34,0,2.44,Afternoon
U0601,O798149,2023-01-27,13.74,38,0,1.81,Afternoon
U0601,O374272,2023-02-21,27.08,29,0,4.97,Morning
U0601,O804600,2023-07-26,37.08,38,0,3.55,Afternoon
U0601,O804259,2024-03-05,-4.54,27,1,4.95,Evening
U0601,O813695,2023-06-10,35.42,36,0,3.81,Late Night
U0601,O996681,2023-06-10,35.15,50,0,2.85,Late Night
U0601,O432317,2023-06-06,21.84,41,0,4.8,Morning
U0601,O718028,2023-03-24,18.33,40,0,4.85,Late Night
U0601,O632070,2024-01-15,11.53,35,0,0.3,Afternoon
U0601,O903309,2023-02-06,19.42,32,1,0.62,Evening
U0602,O190868,2023-07-27,29.03,33,1,0.08,Morning
U0602,O305446,2023-10-07,31.34,41,0,1.45,Late Night
U0602,O597730,2023-04-19,29.11,39,0,0.48,Late Night
U0603,O855244,2023-11-23,22.06,17,0,3.78,Morning
U0604,O213307,2023-10-02,15.47,48,0,4.96,Morning
U0604,O997168,2024-02-14,7.86,15,1,0.06,Late Night
U0604,O114674,2023-08-30,35.87,10,0,1.56,Afternoon
U0605,O120997,2023-12-23,22.17,37,0,2.15,Afternoon
U0605,O682964,2023-03-30,30.54,46,1,0.87,Morning
U0605,O557359,2023-04-09,24.22,49,0,3.62,Afternoon
U0605,O675512,2023-06-02,28.06,17,1,1.28,Afternoon
U0605,O392009,2023-06-30,16.02,39,0,3.28,Afternoon
U0605,O118409,2023-03-25,30.82,29,0,0.32,Morning
U0605,O150756,2023-07-04,45.3,24,1,1.34,Evening
U0605,O719883,2023-10-02,17.81,62,0,3.57,Afternoon
U0606,O867839,2023-11-11,11.28,30,0,1.09,Late Night
U0606,O430827,2024-01-13,24.22,38,1,1.26,Late Night
U0606,O821155,2023-11-29,34.03,39,1,1.14,Afternoon
U0606,O733542,2023-09-16,16.21,33,1,2.76,Afternoon
U0606,O212661,2024-02-15,31.78,36,0,1.46,Morning
U0607,O652073,2023-09-27,34.68,21,0,1.19,Morning
U0607,O900484,2023-06-09,29.34,27,1,3.95,Evening
U0607,O331673,2023-09-04,5.39,40,0,3.9,Afternoon
U0607,O826231,2024-02-09,28.49,37,1,0.74,Afternoon
U0607,O272193,2023-10-24,33.13,39,0,3.07,Morning
U0608,O300633,2024-02-28,14.86,22,0,1.38,Late Night
U0608,O146257,2023-06-25,18.89,47,1,0.27,Morning
U0609,O873500,2023-06-19,27.21,31,0,2.64,Afternoon
U0609,O505632,2024-02-16,36.21,46,1,3.69,Evening
U0609,O559369,2023-11-10,37.15,63,0,1.53,Morning
U0610,O902689,2024-02-03,16.21,24,0,2.46,Late Night
U0610,O566966,2024-02-04,21.77,51,0,0.74,Evening
U0610,O982894,2024-02-01,26.01,32,0,0.99,Late Night
U0610,O343746,2023-11-11,38.74,30,0,0.74,Evening
U0611,O601130,2024-02-13,18.9,31,0,2.99,Evening
U0611,O115050,2023-05-12,42.18,40,1,3.8,Late Night
U0611,O496639,2023-08-20,29.87,51,0,2.36,Morning
U0612,O619357,2024-02-13,25.88,69,0,0.12,Afternoon
U0612,O743300,2023-11-02,34.94,35,0,0.31,Evening
U0612,O707314,2023-12-14,29.96,38,1,2.89,Evening
U0612,O997339,2023-12-01,12.87,47,0,2.96,Late Night
U0612,O825375,2023-08-03,43.66,30,1,3.31,Morning
U0613,O307733,2023-08-04,26.48,47,0,0.53,Late Night
U0613,O204627,2023-05-11,32.48,39,0,2.07,Afternoon
U0613,O941411,2023-12-01,17.35,44,1,3.25,Morning
U0613,O753077,2023-07-16,28.37,51,0,0.28,Morning
U0613,O429649,2023-04-27,24.9,10,1,0.75,Evening
U0613,O477282,2023-11-23,37.15,24,0,4.02,Morning
U0613,O644175,2023-09-09,21.53,21,0,2.66,Morning
U0614,O487438,2023-11-30,34.42,36,1,1.61,Late Night
U0614,O214432,2023-07-15,13.4,30,0,0.43,Evening
U0614,O245213,2023-03-17,21.29,31,0,4.58,Afternoon
U0614,O899848,2023-02-28,26.5,23,1,0.0,Evening
U0615,O193758,2023-10-01,38.34,24,1,4.41,Late Night
U0615,O799493,2023-07-18,15.65,51,0,1.87,Late Night
U0615,O273707,2023-06-29,39.64,52,1,4.49,Evening
U0615,O840087,2023-12-20,28.65,45,0,3.76,Morning
U0615,O192326,2023-12-04,31.8,50,0,4.92,Late Night
U0616,O893477,2024-01-09,22.71,41,0,3.3,Afternoon
U0617,O418862,2023-05-16,18.87,29,0,3.78,Late Night
U0618,O243723,2024-02-19,23.96,20,1,1.77,Morning
U0619,O409982,2024-02-01,19.55,37,0,3.51,Morning
U0619,O880991,2023-12-14,27.62,38,0,2.43,Afternoon
U0620,O824629,2024-01-24,13.98,48,0,0.07,Late Night
U0621,O921809,2023-05-26,17.9,39,0,0.6,Afternoon
U0621,O397992,2023-07-22,19.6,46,1,4.31,Afternoon
U0623,O600040,2023-11-11,14.29,47,1,4.75,Late Night
U0623,O964685,2024-02-01,36.56,33,0,0.23,Evening
U0623,O257333,2023-09-18,14.19,37,0,2.55,Late Night
U0625,O512548,2024-02-17,6.64,32,0,4.3,Morning
U0625,O402471,2024-03-12,39.66,28,0,3.25,Morning
U0626,O349486,2023-12-16,13.21,40,0,3.39,Morning
U0627,O792439,2023-04-24,38.67,32,1,2.53,Morning
U0627,O214988,2024-02-07,15.89,21,1,3.86,Morning
U0627,O709349,2023-12-17,35.62,55,1,0.5,Morning
U0627,O670240,2023-10-01,17.09,30,0,0.84,Afternoon
U0628,O166473,2023-12-30,24.19,18,0,4.66,Evening
U0628,O557088,2023-12-07,37.24,55,0,1.09,Afternoon
U0629,O570929,2023-11-29,25.71,47,1,0.42,Afternoon
U0630,O162415,2024-01-01,44.5,47,0,1.86,Evening
U0631,O500607,2023-08-09,14.52,45,0,2.99,Afternoon
U0631,O228840,2024-02-05,35.99,25,0,2.7,Morning
U0631,O999686,2023-10-22,18.04,31,0,4.21,Late Night
U0631,O333542,2023-09-24,30.49,19,1,1.62,Evening
U0631,O671572,2023-07-23,31.68,30,0,0.14,Late Night
U0631,O614806,2023-11-10,19.43,25,1,2.34,Afternoon
U0631,O424115,2024-01-02,29.65,53,0,1.87,Evening
U0631,O269640,2023-07-04,11.64,25,0,4.22,Afternoon
U0632,O243404,2023-06-22,28.31,42,0,2.31,Afternoon
U0632,O415308,2023-07-22,12.9,47,0,2.63,Morning
U0632,O791111,2024-02-12,28.88,23,0,3.67,Evening
U0632,O454832,2023-10-12,27.66,34,0,3.36,Late Night
U0632,O732381,2023-07-02,39.02,34,0,5.0,Morning
U0633,O711445,2023-11-25,30.96,34,0,4.51,Evening
U0633,O944535,2023-07-15,31.72,32,0,4.22,Evening
U0633,O106586,2023-10-25,35.29,21,1,4.82,Afternoon
U0634,O462114,2023-08-28,25.21,52,0,1.81,Morning
U0634,O466563,2023-08-08,28.5,31,1,3.7,Late Night
U0634,O829128,2024-02-17,29.19,40,0,2.0,Afternoon
U0635,O411509,2024-01-27,25.17,10,0,3.15,Morning
U0636,O218641,2023-07-24,17.63,13,0,0.3,Morning
U0636,O101634,2023-08-26,18.42,15,1,3.69,Late Night
U0636,O253816,2023-10-09,31.65,24,0,0.72,Afternoon
U0636,O607661,2023-07-31,16.53,57,0,2.27,Evening
U0637,O230877,2023-10-21,23.71,72,1,1.89,Late Night
U0637,O236803,2023-10-04,15.0,65,0,4.8,Evening
U0637,O125960,2023-04-29,20.43,40,0,0.5,Evening
U0637,O434629,2024-02-19,33.76,49,0,2.75,Evening
U0637,O850681,2023-03-15,46.29,38,0,0.14,Afternoon
U0637,O489289,2023-05-25,28.2,37,0,1.84,Afternoon
U0638,O538804,2024-01-31,35.72,40,1,2.99,Late Night
U0638,O910463,2023-10-19,25.88,53,0,0.15,Morning
U0638,O532496,2024-03-04,36.63,32,0,2.53,Morning
U0638,O234730,2023-07-30,35.17,44,0,3.61,Evening
U0638,O923597,2023-09-01,18.06,41,0,1.78,Late Night
U0639,O371686,2024-02-13,35.27,30,0,1.3,Afternoon
U0640,O907093,2024-03-02,23.4,27,1,4.92,Late Night
U0640,O959254,2023-08-29,23.72,32,0,4.24,Late Night
U0640,O746704,2023-07-11,35.02,35,0,1.39,Evening
U0640,O665921,2023-10-04,4.3,35,1,4.98,Morning
U0640,O185058,2023-08-11,44.01,27,0,0.61,Late Night
U0640,O639121,2023-09-26,17.7,28,1,1.09,Afternoon
U0641,O915381,2023-12-21,30.85,21,0,0.99,Morning
U0641,O261661,2023-10-22,23.14,53,1,0.45,Afternoon
U0642,O439809,2023-09-11,44.79,14,1,3.68,Morning
U0642,O688393,2023-11-09,14.28,33,0,0.95,Late Night
U0642,O118354,2024-02-23,22.32,53,0,1.27,Afternoon
U0643,O367204,2023-05-26,23.33,33,0,0.43,Evening
U0644,O425396,2023-12-04,33.96,36,0,1.99,Evening
U0644,O694318,2023-11-19,32.89,23,0,0.94,Evening
U0644,O708976,2023-10-17,28.4,41,1,4.91,Late Night
U0644,O702119,2023-03-29,33.91,52,0,2.98,Late Night
U0644,O525618,2024-02-11,8.48,27,0,0.29,Afternoon
U0644,O925647,2024-02-22,31.52,10,0,0.12,Late Night
U0644,O182151,2023-09-25,19.52,38,1,4.55,Evening
U0644,O106609,2023-03-14,19.98,31,0,2.04,Afternoon
U0644,O735665,2023-09-03,31.58,24,0,1.27,Afternoon
U0644,O436825,2024-02-03,18.31,32,1,2.57,Morning
U0645,O283761,2023-09-29,24.62,47,0,2.19,Evening
U0645,O235811,2023-12-04,19.25,45,0,3.27,Morning
U0645,O898602,2024-02-29,38.68,50,0,1.77,Morning
U0645,O354599,2024-02-14,22.44,26,1,2.87,Morning
U0647,O356817,2024-01-11,32.0,23,1,4.52,Late Night
U0647,O235938,2024-02-15,18.62,39,0,4.71,Late Night
U0648,O150375,2023-11-22,28.47,15,0,2.6,Morning
U0648,O795686,2024-02-03,20.75,53,1,3.18,Evening
U0648,O121310,2023-04-14,17.48,51,0,2.03,Afternoon
U0648,O334099,2023-02-12,10.68,77,0,1.24,Evening
U0648,O794618,2023-12-09,15.88,22,0,4.58,Late Night
U0650,O664513,2023-10-27,16.4,34,0,4.61,Late Night
U0650,O373060,2023-08-06,18.23,13,1,1.93,Afternoon
U0651,O495881,2023-08-13,41.99,28,1,0.68,Late Night
U0652,O495799,2023-12-04,8.66,33,0,3.69,Late Night
U0652,O897855,2023-12-19,14.53,44,1,0.65,Late Night
U0653,O380348,2023-06-07,14.96,27,0,2.53,Morning
U0653,O390580,2023-10-16,8.06,22,0,0.02,Evening
U0653,O711821,2023-07-17,26.94,34,1,0.34,Afternoon
U0653,O427670,2024-01-22,20.02,35,1,3.28,Morning
U0653,O182299,2024-02-10,15.4,31,0,2.23,Evening
U0654,O310674,2023-06-28,1.83,22,1,2.65,Afternoon
U0654,O334669,2023-09-04,31.65,46,0,3.99,Afternoon
U0654,O687791,2023-06-07,9.06,42,1,3.04,Evening
U0654,O857835,2023-08-01,8.03,50,0,1.44,Afternoon
U0654,O543373,2023-10-01,18.57,26,1,3.76,Evening
U0655,O607619,2024-02-19,28.44,52,1,2.23,Evening
U0655,O784905,2023-11-23,35.54,20,1,2.06,Late Night
U0655,O334891,2023-03-17,31.01,62,0,0.95,Afternoon
U0656,O476334,2023-04-12,19.88,38,0,1.1,Evening
U0656,O783570,2023-10-01,32.11,26,1,4.75,Morning
U0656,O854467,2023-08-05,22.82,39,0,0.92,Late Night
U0656,O103532,2023-04-13,28.59,61,1,1.36,Afternoon
U0656,O120563,2023-11-29,28.06,54,0,3.39,Morning
U0656,O244210,2023-11-18,32.55,42,1,2.82,Afternoon
U0657,O514787,2023-10-10,33.62,29,0,2.14,Afternoon
U0657,O347364,2023-11-23,18.29,35,0,3.59,Afternoon
U0658,O573130,2023-12-30,23.85,29,1,3.8,Late Night
U0658,O696050,2024-01-23,39.53,43,1,4.37,Late Night
U0658,O755291,2023-10-11,35.97,29,1,3.97,Morning
U0658,O301818,2023-08-05,37.46,41,0,1.6,Afternoon
U0658,O727045,2024-02-16,34.56,32,0,0.21,Evening
U0658,O775144,2024-01-16,22.19,31,1,4.41,Afternoon
U0659,O822779,2023-10-06,15.4,23,1,2.1,Afternoon
U0660,O470458,2023-11-18,41.86,53,1,3.85,Late Night
U0662,O868660,2023-06-11,28.98,55,0,4.13,Afternoon
U0662,O901407,2023-11-15,24.92,37,1,1.98,Evening
U0662,O406438,2024-03-08,17.09,36,0,0.44,Morning
U0662,O126863,2023-11-12,16.18,47,0,4.09,Morning
U0663,O283535,2023-05-31,30.28,36,0,0.81,Late Night
U0663,O909985,2023-12-28,29.33,14,1,4.18,Morning
U0663,O144310,2024-02-24,28.57,40,1,4.48,Afternoon
U0665,O322445,2023-11-07,24.06,34,1,1.65,Late Night
U0665,O637607,2023-11-05,40.13,37,0,1.43,Late Night
U0665,O222359,2024-01-03,37.32,38,0,3.75,Late Night
U0665,O733717,2023-12-08,29.09,10,0,2.25,Late Night
U0666,O199354,2024-01-26,10.1,40,1,1.21,Morning
U0666,O977346,2023-10-27,18.02,28,0,2.54,Afternoon
U0666,O114559,2023-09-12,24.9,43,0,0.65,Late Night
U0666,O320595,2023-10-31,-5.94,28,0,2.22,Afternoon
U0667,O255846,2023-10-12,24.11,36,0,1.75,Late Night
U0667,O506485,2023-10-27,12.86,58,0,1.11,Late Night
U0668,O296896,2023-09-07,25.94,32,0,3.41,Evening
U0668,O617855,2023-12-12,20.44,46,1,2.0,Afternoon
U0668,O435752,2023-12-02,28.69,36,0,0.16,Evening
U0668,O985464,2023-09-25,32.2,28,0,0.62,Afternoon
U0668,O383635,2024-01-22,17.31,20,1,0.89,Late Night
U0669,O621631,2023-08-25,10.2,18,1,4.36,Afternoon
U0670,O299939,2023-09-28,32.25,39,1,2.07,Late Night
U0670,O765916,2023-10-16,26.45,26,0,3.81,Morning
U0670,O998334,2024-01-29,19.73,39,0,0.8,Morning
U0670,O291883,2023-11-22,15.8,37,0,4.99,Morning
U0670,O985641,2023-09-22,21.1,12,1,0.66,Evening
U0670,O444707,2023-07-26,32.4,33,0,3.47,Afternoon
U0670,O248010,2023-07-16,23.76,43,1,4.45,Late Night
U0671,O966628,2023-03-16,31.59,21,0,3.42,Late Night
U0671,O445625,2023-07-12,21.39,31,0,4.29,Late Night
U0671,O607314,2024-01-27,26.01,59,0,3.68,Late Night
U0671,O592558,2023-10-18,33.16,47,0,0.82,Late Night
U0671,O484062,2023-08-26,32.32,27,0,0.78,Evening
U0672,O270655,2023-04-12,22.51,47,1,2.99,Late Night
U0672,O182844,2023-12-19,31.27,36,0,1.53,Morning
U0672,O466393,2023-02-17,34.17,25,1,3.88,Late Night
U0673,O962735,2023-11-18,41.56,42,1,4.99,Evening
U0673,O820203,2023-09-16,41.09,10,0,0.66,Morning
U0673,O829783,2023-11-19,13.48,18,0,4.39,Evening
U0673,O553661,2023-09-08,27.99,52,0,1.49,Evening
U0673,O164546,2024-03-14,11.48,23,0,3.53,Late Night
U0675,O707777,2023-08-07,28.88,47,1,2.99,Afternoon
U0675,O220456,2023-11-05,14.57,24,0,0.77,Morning
U0675,O717104,2023-06-29,33.95,34,0,1.72,Evening
U0676,O720877,2024-02-27,25.8,34,0,3.3,Evening
U0677,O855823,2023-03-19,16.98,33,0,1.64,Evening
U0677,O925873,2023-03-17,27.63,34,1,2.15,Morning
U0677,O677697,2023-01-07,26.94,13,0,2.47,Evening
U0677,O951539,2023-11-05,22.75,11,1,3.66,Morning
U0677,O584296,2023-03-05,4.66,17,0,2.64,Late Night
U0678,O123838,2023-12-03,28.32,44,1,3.55,Morning
U0678,O373132,2024-02-28,26.08,25,1,2.09,Late Night
U0678,O345131,2023-04-15,10.48,19,0,1.71,Morning
U0678,O667694,2023-03-15,14.99,16,0,1.97,Late Night
U0679,O174070,2024-02-16,21.28,40,1,1.21,Afternoon
U0679,O664810,2024-03-08,35.56,12,0,3.11,Evening
U0680,O713007,2023-08-12,15.93,38,0,2.49,Late Night
U0680,O172246,2023-08-14,31.06,46,0,4.31,Afternoon
U0681,O493000,2023-10-24,4.88,46,1,2.64,Morning
U0681,O442679,2023-04-21,28.6,10,0,3.88,Afternoon
U0681,O898981,2024-01-16,38.54,13,0,2.36,Morning
U0682,O662829,2024-01-01,25.4,16,0,0.8,Late Night
U0682,O565196,2023-12-13,30.04,40,1,0.22,Afternoon
U0683,O641010,2023-11-10,20.82,21,0,3.01,Late Night
U0683,O860169,2024-01-28,27.16,36,0,4.97,Morning
U0683,O135241,2023-10-01,18.42,40,0,4.2,Afternoon
U0683,O556750,2023-11-22,28.64,50,0,1.06,Late Night
U0684,O557858,2024-02-02,25.06,16,1,1.24,Afternoon
U0684,O171121,2023-10-15,29.74,58,1,0.78,Afternoon
U0685,O832724,2024-02-23,31.99,12,0,0.72,Evening
U0686,O233425,2023-08-17,36.74,19,1,3.92,Evening
U0687,O878480,2023-09-20,25.18,21,0,0.87,Late Night
U0687,O669151,2023-09-08,35.11,10,1,0.32,Late Night
U0687,O887443,2023-05-06,22.64,48,1,4.57,Morning
U0688,O820241,2023-06-18,13.91,25,0,1.89,Morning
U0688,O733766,2023-09-10,19.97,40,0,3.51,Morning
U0688,O898713,2023-12-16,29.33,39,0,2.51,Morning
U0688,O111801,2023-12-17,8.17,40,0,4.6,Afternoon
U0688,O343291,2023-08-24,27.1,54,1,3.82,Evening
U0688,O709231,2024-02-17,17.86,27,0,3.75,Evening
U0689,O615034,2024-02-02,34.39,34,1,0.23,Evening
U0690,O958802,2024-02-02,15.25,46,0,0.16,Afternoon
U0690,O911447,2023-12-12,26.89,37,0,0.95,Morning
U0691,O246874,2023-09-15,27.03,30,0,3.62,Morning
U0691,O498952,2023-12-30,28.27,54,0,4.47,Afternoon
U0691,O784855,2023-07-24,25.15,20,1,1.5,Late Night
U0691,O821768,2023-05-08,33.87,35,0,3.83,Afternoon
U0691,O770650,2024-03-11,30.68,51,1,4.53,Morning
U0691,O521231,2023-05-21,18.03,63,0,3.73,Late Night
U0692,O374557,2024-02-06,33.0,40,0,1.48,Evening
U0692,O688103,2023-08-17,31.69,18,0,3.0,Morning
U0692,O229222,2023-09-09,10.39,36,0,2.51,Evening
U0693,O851790,2023-08-08,30.94,53,0,3.01,Late Night
U0693,O200477,2023-07-30,29.16,57,1,4.93,Evening
U0693,O153639,2023-10-13,44.05,34,0,2.94,Evening
U0694,O538746,2024-01-13,30.8,37,1,4.16,Morning
U0695,O841873,2023-10-22,35.72,54,1,4.62,Evening
U0695,O387136,2024-02-15,27.85,47,0,1.93,Evening
U0695,O589660,2023-11-12,39.4,20,1,4.56,Afternoon
U0695,O878162,2023-08-28,12.92,59,0,2.77,Morning
U0696,O518761,2023-08-21,15.32,30,1,0.12,Evening
U0696,O633930,2024-02-23,2.64,58,0,4.44,Morning
U0696,O254655,2023-06-06,18.08,25,0,3.54,Morning
U0696,O493174,2024-01-19,20.48,35,0,1.13,Evening
U0696,O861597,2024-02-10,17.52,46,1,4.52,Evening
U0697,O117942,2023-10-29,17.07,38,0,2.13,Afternoon
U0697,O994207,2024-01-26,38.17,24,0,3.92,Evening
U0697,O258564,2023-12-21,22.82,47,1,0.93,Afternoon
U0698,O503731,2024-01-02,14.55,20,1,4.69,Late Night
U0698,O475796,2024-03-03,31.85,26,0,4.17,Late Night
U0698,O850750,2024-02-14,32.99,41,1,1.27,Afternoon
U0699,O588937,2023-08-07,23.79,32,1,3.31,Morning
U0699,O215517,2023-10-01,18.06,48,0,1.68,Late Night
U0699,O907630,2023-03-16,7.18,31,0,4.03,Morning
U0699,O270010,2023-06-14,19.94,11,1,3.86,Evening
U0699,O476439,2024-03-10,12.39,25,1,4.57,Evening
U0699,O501931,2023-11-07,28.03,35,1,4.49,Evening
U0699,O104718,2023-03-02,12.59,26,0,4.17,Afternoon
U0699,O219804,2023-07-05,0.81,35,0,1.78,Afternoon
U0700,O384026,2024-01-03,28.35,27,0,3.05,Evening
U0700,O294742,2023-10-13,33.66,53,0,0.01,Morning
U0700,O975138,2024-02-20,25.55,27,1,4.91,Afternoon
U0700,O262590,2023-11-28,26.9,50,0,0.56,Afternoon
U0701,O855044,2023-09-21,27.42,21,0,0.95,Late Night
U0701,O919978,2023-11-24,23.78,38,0,0.63,Evening
U0702,O508611,2023-10-22,24.5,24,0,4.74,Evening
U0702,O329939,2024-01-19,29.96,19,1,1.56,Evening
U0702,O446482,2024-02-04,15.05,32,0,4.19,Morning
U0703,O746637,2023-12-22,25.31,72,1,1.04,Afternoon
U0703,O807645,2023-08-28,0.88,17,0,2.22,Afternoon
U0703,O279819,2024-01-24,32.76,36,0,2.57,Morning
U0703,O512683,2024-01-13,11.88,53,0,2.86,Late Night
U0703,O905891,2023-09-15,21.63,40,0,0.96,Late Night
U0704,O189359,2023-12-23,22.76,57,0,4.41,Afternoon
U0705,O675482,2023-10-18,29.93,30,0,0.68,Morning
U0705,O724197,2024-01-04,29.45,48,0,4.22,Evening
U0706,O915003,2023-12-29,37.08,23,1,1.15,Late Night
U0706,O726945,2024-02-15,26.52,24,1,4.8,Morning
U0707,O315359,2023-11-30,23.05,24,1,4.4,Late Night
U0707,O123549,2023-10-05,30.1,19,1,3.26,Late Night
U0707,O985752,2024-03-04,30.79,31,1,2.48,Late Night
U0707,O540970,2023-10-28,25.09,37,1,0.75,Evening
U0707,O790328,2023-04-10,6.77,39,0,1.48,Late Night
U0708,O150557,2023-07-31,32.33,54,0,4.82,Morning
U0708,O469871,2023-12-11,31.85,44,0,4.53,Late Night
U0708,O577069,2023-05-08,42.14,20,1,1.24,Morning
U0709,O913422,2023-10-09,25.55,25,1,3.05,Evening
U0709,O827979,2024-03-14,12.9,13,0,3.56,Morning
U0709,O468637,2024-01-28,43.34,74,1,0.22,Afternoon
U0710,O902618,2024-03-08,21.78,47,0,4.3,Morning
U0710,O308774,2023-12-12,30.9,24,0,4.0,Late Night
U0710,O392150,2023-10-29,23.61,10,1,4.85,Late Night
U0710,O791919,2023-04-12,27.26,43,0,0.76,Morning
U0710,O312213,2023-09-17,29.62,50,0,2.5,Afternoon
U0711,O404186,2024-02-15,16.28,25,1,4.67,Morning
U0711,O969282,2023-10-05,30.66,49,1,3.0,Evening
U0712,O949736,2023-12-12,39.57,28,0,0.2,Evening
U0712,O912959,2023-09-07,34.24,57,1,1.87,Late Night
U0712,O552552,2023-12-24,21.21,34,0,3.71,Morning
U0712,O104200,2023-11-13,10.2,37,0,4.83,Morning
U0713,O768800,2023-11-02,15.99,30,0,0.2,Morning
U0713,O531585,2024-01-09,45.48,29,1,3.3,Evening
U0713,O732995,2024-02-23,34.25,27,0,1.66,Late Night
U0714,O232157,2024-01-20,23.09,18,1,0.98,Afternoon
U0714,O964930,2023-08-30,8.71,40,0,2.58,Morning
U0714,O533205,2023-09-30,22.79,21,1,2.34,Afternoon
U0714,O168125,2023-07-24,16.94,46,1,2.51,Morning
U0714,O851323,2023-07-30,-0.68,13,0,2.67,Morning
U0714,O640236,2024-02-25,14.92,17,0,3.65,Morning
U0714,O363367,2023-04-07,26.25,40,1,1.56,Morning
U0714,O751336,2023-06-09,34.61,33,0,1.46,Morning
U0714,O554673,2024-01-01,27.69,17,1,4.21,Morning
U0716,O185643,2023-12-29,42.87,29,1,4.47,Evening
U0716,O210737,2023-12-13,33.04,51,0,2.51,Late Night
U0716,O231777,2024-01-19,17.53,26,0,0.88,Morning
U0717,O403244,2023-09-22,-9.9,16,0,3.95,Evening
U0717,O692397,2023-11-05,29.19,23,0,1.51,Morning
U0718,O722257,2023-09-29,18.18,48,1,0.58,Afternoon
U0719,O130382,2024-03-15,27.49,44,1,4.52,Evening
U0720,O754302,2023-02-15,32.24,33,0,4.64,Late Night
U0720,O293019,2023-04-28,3.94,11,1,0.88,Morning
U0720,O115438,2023-05-09,22.02,41,1,3.38,Morning
U0720,O427985,2024-02-20,26.54,24,0,1.62,Afternoon
U0720,O487364,2024-01-27,35.6,18,0,1.15,Afternoon
U0720,O972894,2023-02-27,35.37,35,0,4.61,Morning
U0721,O788863,2023-07-31,21.59,33,1,4.09,Morning
U0721,O764685,2023-05-14,20.9,24,1,4.43,Afternoon
U0722,O990992,2023-11-16,29.54,60,0,4.71,Late Night
U0722,O525884,2024-01-31,30.47,31,1,2.03,Evening
U0723,O509092,2023-04-29,25.76,43,1,3.85,Afternoon
U0723,O834061,2024-02-11,19.66,26,0,4.88,Morning
U0723,O498169,2023-06-29,28.56,69,1,3.48,Morning
U0723,O853109,2023-12-19,33.95,28,0,4.73,Evening
U0723,O719941,2023-07-12,39.92,31,0,0.47,Evening
U0723,O522019,2024-02-23,14.17,31,1,2.82,Afternoon
U0723,O948644,2023-09-18,28.95,27,1,0.39,Afternoon
U0723,O343815,2023-09-01,11.62,44,1,3.24,Afternoon
U0724,O891754,2023-09-26,35.72,39,0,3.55,Late Night
U0724,O450451,2023-09-02,31.45,36,0,0.22,Morning
U0725,O590021,2023-09-25,22.11,23,1,0.64,Morning
U0725,O529252,2023-12-21,31.21,44,0,3.31,Morning
U0725,O441574,2023-08-16,17.27,46,1,2.89,Morning
U0726,O413114,2023-09-17,39.61,57,1,2.86,Evening
U0726,O339276,2024-01-28,18.62,10,0,1.39,Late Night
U0727,O994932,2023-08-04,24.44,33,0,1.23,Morning
U0727,O106476,2023-12-11,33.37,33,1,1.53,Morning
U0727,O124610,2023-10-09,26.57,47,0,2.9,Late Night
U0729,O862435,2023-12-08,28.02,10,1,2.29,Evening
U0729,O450363,2024-01-17,28.87,22,0,0.81,Evening
U0730,O537160,2024-02-28,12.48,39,0,3.09,Afternoon
U0731,O710884,2023-12-27,12.53,17,0,4.22,Afternoon
U0731,O245879,2023-07-13,21.17,28,0,2.25,Late Night
U0731,O829438,2023-12-28,29.17,37,1,3.41,Morning
U0731,O940210,2023-10-17,42.8,43,1,0.17,Afternoon
U0731,O751022,2024-01-08,18.92,41,1,1.62,Afternoon
U0731,O473617,2023-10-17,33.29,28,1,0.95,Afternoon
U0731,O379708,2023-09-11,25.85,32,0,1.54,Morning
U0732,O188104,2023-08-25,31.34,56,1,0.81,Morning
U0732,O413419,2024-02-19,35.38,39,0,1.07,Morning
U0732,O673654,2023-09-24,39.75,27,1,0.49,Afternoon
